Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
MKTW,Marketwise Inc,1.91,-0.07,-0.0354,1.96,2.08,1.883,156523,10/25/23
MLAB,Mesa Labs Inc,100.0,-1.41,-0.0139,100.31,100.31,97.53,49937,10/25/23
MLI,Mueller Industries,37.31,1.02,0.0281,36.39,37.59,36.39,1154648,10/25/23
MLKN,Millerknoll Inc,22.91,-0.14,-0.0061,22.86,23.25,22.7,506505,10/25/23
MLNK,Meridianlink Inc,16.57,-0.45,-0.0264,16.88,17.17,16.55,203130,10/25/23
MLP,Maui Land & Pineapple Company,14.75,0.11,0.0075,14.6,14.97,14.59,32505,10/25/23
MLR,Miller Industries,36.59,0.0,0.0,36.33,36.88,36.1,20865,10/25/23
MLYS,Mineralys Therapeutics Inc,8.18,-0.59,-0.0673,8.77,8.98,8.09,98353,10/25/23
MMI,Marcus & Millichap,27.22,-0.24,-0.0087,27.18,27.43,26.81,135269,10/25/23
MMS,Maximus Inc,74.54,-0.03,-0.0004,74.21,75.49,73.77,254480,10/25/23
MMSI,Merit Medical Sys,64.04,-1.25,-0.0191,65.04,65.28,63.57,289196,10/25/23
MNKD,Mannkind Corp,4.05,-0.1,-0.0241,4.1,4.14,4.01,1957270,10/25/23
MNRO,Monro Muffler Brak,26.13,1.44,0.0583,25.89,26.3,22.72,1409587,10/25/23
MNSB,Mainstreet Bank,19.06,0.06,0.0032,18.77,19.57,18.77,14372,10/25/23
MNTK,Montauk Renewables Inc,9.9,-0.05,-0.005,9.88,9.99,9.78,102432,10/25/23
MOD,Modine Manufacturing Company,40.04,-1.72,-0.0412,41.43,41.66,39.97,620267,10/25/23
MODG,Topgolf Callaway Brands Corp,12.59,-0.33,-0.0255,12.68,12.84,12.37,2707085,10/25/23
MODN,Model N Inc,23.72,-0.22,-0.0092,23.79,23.88,23.22,269751,10/25/23
MODV,Modivcare Inc,39.88,-3.41,-0.0788,43.16,43.16,39.44,173935,10/25/23
MOFG,Midwestone Fnl Gp,19.39,-0.17,-0.0087,19.32,19.73,19.19,22258,10/25/23
MOG.A,Moog Inc Cl A,111.25,-0.35,-0.0031,112.24,112.79,111.24,58194,10/25/23
MOND,Mondee Holdings Cl A,4.38,-0.01,-0.0023,4.34,4.48,4.26,163753,10/25/23
MORF,Morphic Holding Inc,20.1,-0.39,-0.019,20.25,20.68,19.96,498100,10/25/23
MOV,Movado Group Inc,28.63,0.24,0.0085,28.25,28.65,27.92,82853,10/25/23
MPB,Mid Penn Bancorp Inc,19.01,0.01,0.0005,18.69,19.11,18.63,15208,10/25/23
MPLN,Multiplan Corp,1.7,0.0,0.0,1.69,1.71,1.67,376449,10/25/23
MPX,Marine Products Corp,11.51,-1.63,-0.124,12.16,12.39,10.95,109503,10/25/23
MQ,Marqeta Inc Cl A,5.05,-0.34,-0.0631,5.22,5.26,4.87,8019078,10/25/23
MRC,Mrc Global Inc,9.62,-0.16,-0.0164,9.69,9.84,9.53,587613,10/25/23
MRNS,Marinus Pharma CS,6.54,-0.18,-0.0268,6.69,6.73,6.52,223523,10/25/23
MRSN,Mersana Therapeutics Inc,1.11,-0.215,-0.1623,1.32,1.34,1.065,2954024,10/25/23
MRTN,Marten Transport L,18.02,-0.08,-0.0044,17.96,18.19,17.88,255467,10/25/23
MSBI,Midland Sts BNC,20.32,-0.06,-0.0029,20.27,20.41,19.96,56734,10/25/23
MSEX,Middlesex Water Company,63.21,-0.85,-0.0133,63.54,63.71,62.88,61087,10/25/23
MSGE,Madison Square Garden Entmt Corp,29.69,-1.07,-0.0348,30.38,30.87,29.69,345766,10/25/23
MSTR,Microstrategy Cl A,433.22,8.35,0.0197,434.79,449.49,425.11,1257509,10/25/23
MTDR,Matador Resources Company,61.44,-1.4,-0.0223,64.46,64.46,59.14,3695277,10/25/23
MTH,Meritage Corp,109.85,-1.58,-0.0142,110.56,111.03,109.34,231892,10/25/23
MTRN,Materion Corp,94.47,-0.73,-0.0077,94.81,95.18,93.75,80474,10/25/23
MTSI,Macom Technology S,72.11,-2.85,-0.038,73.72,74.45,72.03,288230,10/25/23
MTTR,Matterport Inc,2.01,-0.07,-0.0337,2.06,2.08,1.99,1405970,10/25/23
MTW,Manitowoc Company,12.37,-0.47,-0.0366,12.75,12.75,12.35,244368,10/25/23
MTX,Minerals Technologies Inc,50.6,-0.7,-0.0136,50.8,51.03,50.35,316961,10/25/23
MUR,Murphy Oil Corp,45.39,-0.17,-0.0037,45.49,45.78,44.94,1433595,10/25/23
MVBF,Mvb Financial Corp,20.07,-0.28,-0.0138,20.35,20.35,19.78,10146,10/25/23
MVIS,Microvision,1.97,-0.01,-0.0051,1.99,2.0698,1.951,1266684,10/25/23
MVST,Microvast Hldgs Inc,1.21,-0.065,-0.051,1.28,1.29,1.19,1833401,10/25/23
MWA,Mueller Water Products,12.58,0.03,0.0024,12.64,12.76,12.4,1262110,10/25/23
MXCT,Maxcyte Inc,3.0,-0.11,-0.0354,3.1,3.11,2.93,1543315,10/25/23
MXL,Maxlinear Inc,18.4,-1.07,-0.055,19.44,19.44,18.31,861321,10/25/23
MYE,Myers Industries,16.57,-0.17,-0.0102,16.6,17.16,16.38,187957,10/25/23
MYFW,First Western Financial Inc,13.18,-0.22,-0.0164,12.85,13.56,12.85,40676,10/25/23
MYGN,Myriad Genetics Inc,14.69,-0.91,-0.0583,15.52,15.52,14.69,434997,10/25/23
MYPS,Playstudios Inc,2.86,-0.11,-0.037,2.94,2.95,2.82,206793,10/25/23
MYRG,MYR Group Inc,123.22,0.23,0.0019,122.51,124.6,122.14,158052,10/25/23
NABL,N-Able Inc,12.76,-0.09,-0.007,12.81,12.97,12.74,278140,10/25/23
NAPA,The Duckhorn Portfolio Inc,10.63,0.13,0.0124,10.52,10.73,10.41,716636,10/25/23
NARI,Inari Medical Inc,56.57,-1.82,-0.0312,58.18,58.61,56.06,443153,10/25/23
NAT,Nordic American Tanker Shipping Ltd,4.57,0.29,0.0678,4.3,4.58,4.3,6809448,10/25/23
NATH,Nathan's Famous IN,63.42,0.59,0.0094,63.01,63.98,63.01,3765,10/25/23
NATR,Nature S Sunshine,18.6,-0.06,-0.0032,18.88,19.2,18.45,204749,10/25/23
NAUT,Nautilus Biotechnology Inc,2.48,-0.26,-0.0949,2.72,2.82,2.45,115397,10/25/23
NAVI,Navient Cp,16.14,-0.97,-0.0567,14.51,16.54,14.1,1740961,10/25/23
NBHC,National Bank Holdings Corp,29.87,1.35,0.0473,29.85,29.91,28.6,221720,10/25/23
NBN,Northeast Bncp,47.05,0.46,0.0099,46.85,47.47,45.53,36541,10/25/23
NBR,Nabors Industries,113.51,-1.15,-0.01,114.64,115.23,111.56,180696,10/25/23
NBTB,NBT Bancorp Inc,32.73,2.32,0.0763,31.63,32.91,31.18,210480,10/25/23
NC,Nacco Industries,34.25,-0.27,-0.0078,34.33,34.74,34.11,14693,10/25/23
NDLS,Noodles & Company,2.24,-0.04,-0.0175,2.28,2.28,2.23,166161,10/25/23
NE,Noble Corp Plc,45.96,-0.79,-0.0169,46.5,46.8,45.51,981890,10/25/23
NECB,Northeast Community Bancorp,14.3,-0.12,-0.0083,14.45,14.45,14.15,80512,10/25/23
NEO,Neogenomics Inc,14.57,-0.18,-0.0122,14.59,14.65,14.22,1291637,10/25/23
NEOG,Neogen Cp,14.95,-0.25,-0.0164,15.01,15.26,14.92,1320949,10/25/23
NETI,Eneti Inc,10.07,0.03,0.003,9.88,10.19,9.88,128894,10/25/23
NEWT,Newtekone Inc,14.05,0.2,0.0144,13.76,14.15,13.59,118391,10/25/23
NEXT,Nextdecade Corp,4.58,0.04,0.0088,4.49,4.61,4.49,513542,10/25/23
NFBK,Northfield Bncrp Del,8.7,0.0,0.0,8.67,8.72,8.52,122389,10/25/23
NG,Novagold Resources Inc,3.58,-0.13,-0.035,3.67,3.76,3.56,1290657,10/25/23
NGM,Ngm Biopharmaceuticals Inc,0.8708,-0.0013,-0.0015,0.875,0.9408,0.85,145932,10/25/23
NGVC,Natural Grocers By Vitamin Cottage Inc,12.42,0.04,0.0032,12.26,12.48,12.26,17977,10/25/23
NGVT,Ingevity Corp,38.56,-1.15,-0.029,39.17,39.34,38.1,281479,10/25/23
NHC,National Healthcare Corp,66.47,0.66,0.01,65.52,66.75,65.23,24264,10/25/23
NHI,National Health Investors,50.15,-0.5,-0.0099,50.28,50.78,50.08,210582,10/25/23
NIC,Nicolet Bankshares Inc,66.37,-1.04,-0.0154,64.71,66.62,63.58,31706,10/25/23
NJR,Newjersey Resources Corp,41.57,-0.13,-0.0031,41.46,41.71,41.04,382102,10/25/23
NKLA,Nikola Corp,1.0,-0.04,-0.0385,1.04,1.05,0.96,63049922,10/25/23
NKSH,Natl Bankshares Inc,22.94,0.06,0.0026,23.07,23.28,22.38,12228,10/25/23
NKTX,Nkarta Inc,1.96,0.0,0.0,1.92,2.04,1.91,1156670,10/25/23
NL,NL Industries,4.77,0.0,0.0,4.81,4.87,4.73,9978,10/25/23
NMIH,Nmi Holdings Inc,27.03,0.16,0.006,26.68,27.16,26.68,349101,10/25/23
NMRK,Newmark Group Inc Cl A,5.26,-0.03,-0.0057,5.21,5.3,5.09,1080439,10/25/23
NN,Nextnav Inc,4.4,-0.03,-0.0068,4.49,4.51,4.37,200776,10/25/23
NNI,Nelnet Inc,83.62,-1.55,-0.0182,84.42,84.82,83.51,35850,10/25/23
NNOX,Nano-X Imaging Ltd,5.09,-0.38,-0.0695,5.44,5.44,5.04,1002598,10/25/23
NODK,Ni Holdings Inc,12.2,0.03,0.0025,12.3,12.3,12.18,3173,10/25/23
NOG,Northern Oil and Gas,38.91,0.48,0.0125,38.43,39.07,38.2,1158163,10/25/23
NOTE,Fiscalnote Hldgs Inc,1.21,-0.11,-0.0833,1.32,1.33,1.21,1140359,10/25/23
NOVA,Sunnova Energy International,8.01,-0.52,-0.061,8.26,8.32,7.61,9592688,10/25/23
NOVT,Novanta Inc,128.51,-6.99,-0.0516,134.17,134.51,128.24,282791,10/25/23
NPK,National Presto Industries,73.85,1.31,0.0181,73.17,74.33,73.17,19940,10/25/23
NPO,Enpro Industries,116.67,-1.28,-0.0109,116.66,117.67,116.0,75713,10/25/23
NR,Newpark Resources,6.97,0.37,0.0561,6.68,7.0,6.68,1065762,10/25/23
NRC,National Research Corp,42.26,0.52,0.0125,41.43,42.48,41.26,32028,10/25/23
NRDS,Nerdwallet Inc Cl A,6.51,-0.24,-0.0356,6.74,6.74,6.38,777807,10/25/23
NRDY,Nerdy Inc,3.07,-0.07,-0.0223,3.12,3.18,3.05,482616,10/25/23
NREF,Nexpoint Real Estate Finance Inc,14.07,-0.22,-0.0154,14.42,14.42,14.03,21641,10/25/23
NRGV,Energy Vault Hldgs Inc,2.11,0.06,0.0293,2.01,2.18,2.0,737067,10/25/23
NRIM,Northrim Bancorp Inc,39.3,0.03,0.0008,38.94,39.63,38.65,12922,10/25/23
NRIX,Nurix Therapeutics Inc,4.25,-0.4,-0.086,4.6,4.6,4.23,800307,10/25/23
NSIT,Insight Enterpr,141.4,-0.11,-0.0008,141.7,142.79,140.8,127338,10/25/23
NSP,Insperity Inc,95.29,-2.0,-0.0206,96.44,96.98,95.02,298724,10/25/23
NSSC,Napco Sec Tech Inc,19.7,-0.46,-0.0228,20.03,20.1,19.69,387731,10/25/23
NSTG,Nanostring Tech,1.38,-0.105,-0.0707,1.47,1.47,1.35,552763,10/25/23
NTB,Bank of Butterfield Ltd,25.5,-0.63,-0.0241,25.82,25.95,25.17,271245,10/25/23
NTCT,Netscout Systems,22.27,0.13,0.0059,22.06,22.69,22.06,511686,10/25/23
NTGR,Netgear Inc,10.43,-0.51,-0.0466,10.83,10.84,10.4,340155,10/25/23
NTLA,Intellia Thera CS,24.38,-2.26,-0.0848,26.12,26.3,24.24,1509388,10/25/23
NTST,Netstreit Corp,13.71,-0.26,-0.0186,13.86,13.95,13.66,1493994,10/25/23
NUS,Nu Skin Enterprises,19.33,-0.04,-0.0021,19.23,19.41,18.91,422900,10/25/23
NUVB,Nuvation Bio Inc,1.15,-0.01,-0.0086,1.18,1.185,1.13,688987,10/25/23
NUVL,Nuvalent Inc Cl A,52.79,0.91,0.0175,51.51,53.5,50.63,452230,10/25/23
NVAX,Novavax Inc,6.27,0.02,0.0032,6.23,6.42,6.16,4222449,10/25/23
NVCT,Nuvectis Pharma Inc,8.96,-0.07,-0.0078,8.81,9.7,8.76,119363,10/25/23
NVEC,Nve Corp,65.02,-1.83,-0.0274,66.14,66.14,64.74,39114,10/25/23
NVEE,Nv5 Global,98.46,0.47,0.0048,97.31,98.73,96.89,48678,10/25/23
NVRI,Enviri Corporation,6.01,-0.12,-0.0196,6.03,6.19,5.97,402019,10/25/23
NVRO,Nevro Corp,15.44,-0.31,-0.0197,15.57,15.57,15.09,429592,10/25/23
NVTA,Invitae Corp,0.5145,-0.0297,-0.0546,0.546,0.5494,0.51,3506463,10/25/23
NVTS,Navitas Semiconductor Corp,5.29,-0.3,-0.0537,5.45,5.47,5.28,1274474,10/25/23
NWBI,Northwest Bancshares,10.41,0.06,0.0058,10.27,10.45,10.2,676794,10/25/23
NWE,Northwestern Energy Group Inc,47.49,0.04,0.0008,46.99,47.77,46.94,423729,10/25/23
NWFL,Norwood Financial Cp,24.27,-0.67,-0.0269,25.2,25.2,24.17,9345,10/25/23
NWLI,Natl Wstrn Life Gp A,478.53,0.53,0.0011,478.0,478.53,477.01,37497,10/25/23
NWN,Northwest Natural Gas Company,37.71,-0.1,-0.0026,37.49,37.78,37.2,179405,10/25/23
NWPX,Northwest Pipe Company,27.79,0.56,0.0206,27.15,27.9,26.94,19534,10/25/23
NX,Quanex Building Products Corp,26.24,-0.37,-0.0139,26.24,28.02,25.96,82570,10/25/23
NXDT,Nexpoint Diversified Real Estate Trust,7.77,-0.22,-0.0275,7.91,8.05,7.74,101310,10/25/23
NXGN,Nextgen Healthcare Inc,23.86,0.0,0.0,23.85,23.88,23.85,1066974,10/25/23
NXRT,Nexpoint Residential Trust Inc,28.34,-1.26,-0.0426,29.21,29.33,28.3,72032,10/25/23
NXT,Nextracker Inc Cl A,37.06,-0.36,-0.0096,36.75,37.55,36.0,3688604,10/25/23
NYMT,New York Mtge Trust,7.4,-0.3,-0.039,7.62,7.7,7.4,756742,10/25/23
OABI,Omniab Inc,4.53,-0.12,-0.0258,4.62,4.66,4.52,542928,10/25/23
